"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"8417","07628","능이네능이버섯백숙","3130000","마포구","101","일반음식점","10101","한식","임성재","01","위생등급제","2016-12-09","Y","Y","02","37.5501260834","126.9560601735","02-711-8163","180-13 (공덕동 1층)","1144021130011102","서울특별시 마포구 마포대로","3130000101199907628","2017-01-02 21:10:19.0","2017-01-02 21:10:19.0","","19990069975","Y"
"8416","00090","쉐프의부대찌개(망원역점)","3130000","마포구","101","일반음식점","10101","한식","김석현","01","위생등급제","2016-12-09","Y","Y","02","37.5558369307","126.9092390304","","49 (망원동 리치힐12층)","1144041391331123","서울특별시 마포구 동교로9길","3130000101201600090","2017-01-02 21:09:41.0","2017-01-02 21:09:41.0","","20160069171","Y"
"8415","00269","진평925","3130000","마포구","101","일반음식점","10101","한식","왕학의","01","위생등급제","2016-12-09","Y","Y","03","37.5579430316","126.9063798861","","87 2층 (망원동)","1144031130061123","서울특별시 마포구 망원로","3130000101201600269","2017-01-02 21:09:05.0","2017-01-02 21:09:05.0","","20160069500","Y"
"8414","04866","이대조뼈다귀","3130000","마포구","101","일반음식점","10101","한식","오미순","01","위생등급제","2016-12-09","Y","Y","03","37.5577605068","126.9231257574","02-324-9797","200 (동교동)","1144031120141121","서울특별시 마포구 동교로","3130000101199604866","2017-01-02 21:08:34.0","2017-01-02 21:08:34.0","","20010069852","Y"
"8413","00016","냉면&amp;칼국수전문Since1966율촌","3130000","마포구","101","일반음식점","10112","호프(소주방)","서재호","01","위생등급제","2016-12-09","Y","Y","02","37.5528456975","126.9247287578","","100 (서교동지하1층)","1144031130171120","서울특별시 마포구 와우산로","3130000101200700016","2017-01-02 21:08:01.0","2017-01-02 21:08:01.0","","20070069040","Y"
"8412","06698","동보성","3130000","마포구","101","일반음식점","10102","중국식","강상득","01","위생등급제","2016-12-09","Y","Y","02","37.5582693509","126.9241800499","02-337-5959","16 (동교동 1층)","1144041394251121","서울특별시 마포구 양화로19길","3130000101199706698","2017-01-02 21:07:19.0","2017-01-02 21:07:19.0","","19970069307","Y"
"8411","00456","최고집","3130000","마포구","101","일반음식점","10101","한식","한광수","01","위생등급제","2016-12-09","Y","Y","03","37.5564732132","126.9221039789","","25 1층 (동교동)","1144041395291121","서울특별시 마포구 월드컵북로2길","3130000101201000456","2017-01-02 21:06:49.0","2017-01-02 21:06:49.0","","20100069973","Y"
"8410","00094","지호한방삼계탕","3130000","마포구","101","일반음식점","10101","한식","이영옥","01","위생등급제","2016-12-09","Y","Y","01","37.5473148079","126.93941357","","229 2층 (신수동)","1144031130051111","서울특별시 마포구 독막로","3130000101201600094","2017-01-02 21:06:02.0","2017-01-02 21:06:02.0","","20160069177","Y"
"8409","00247","샤브향(마포광흥창역점)","3130000","마포구","101","일반음식점","10101","한식","정양희","01","위생등급제","2016-12-09","Y","Y","01","37.5458370595","126.9325618684","","193 (구수동 2층일부)","1144031130231113","서울특별시 마포구 토정로","3130000101201600247","2017-01-02 21:05:15.0","2017-01-02 21:05:15.0","","20160069472","Y"
"8408","00704","서강8경율도","3130000","마포구","101","일반음식점","10104","일식","김명숙","01","위생등급제","2016-12-09","Y","Y","02","37.5449389224","126.925338706","02-334-0070","128 6층 (상수동)","1144031130231115","서울특별시 마포구 토정로","3130000101201000704","2017-01-02 21:04:33.0","2017-01-02 21:04:33.0","","20100070480","Y"
"8407","00441","신흥부전","3130000","마포구","101","일반음식점","10101","한식","이민수","01","위생등급제","2016-12-09","Y","Y","03","37.5765702797","126.8957107461","","30-5 (상암동)","1144041395431127","서울특별시 마포구 월드컵북로44길","3130000101201500441","2017-01-02 21:03:32.0","2017-01-02 21:03:32.0","","20150069807","Y"
"8406","00508","훌랄라치킨카페&amp;천족","3130000","마포구","101","일반음식점","10199","기타(일반음식점)","박철","01","위생등급제","2016-12-09","Y","Y","02","37.5777349327","126.896356666","","54 (상암동 1층)","1144041395461127","서울특별시 마포구 월드컵북로48길","3130000101201500508","2017-01-02 21:02:59.0","2017-01-02 21:02:59.0","","20150069932","Y"
"8405","04065","칠프로(7%)칠백식당","3130000","마포구","101","일반음식점","10101","한식","최규은","01","위생등급제","2016-12-09","Y","Y","02","37.5410700257","126.941283362","02-711-2482","4 (용강동)","1144041395981105","서울특별시 마포구 토정로32길","3130000101199404065","2017-01-02 21:02:19.0","2017-01-02 21:02:19.0","","19940069401","Y"
"8404","00411","구자춘참치","3130000","마포구","101","일반음식점","10101","한식","구영우","01","위생등급제","2016-12-09","Y","Y","02","37.5401398434","126.9405825602","","16 (토정동 1층 일부)","1144041395981106","서울특별시 마포구 토정로32길","3130000101201300411","2017-01-02 21:01:27.0","2017-01-02 21:01:27.0","","20130069886","Y"
"8403","00049","명가원설농탕","3130000","마포구","101","일반음식점","10101","한식","김용철","01","위생등급제","2016-12-09","Y","Y","02","37.5794413686","126.8903224924","","396 (상암동 누리꿈스퀘어 지1층(B1042호B1046호))","1144031130191127","서울특별시 마포구 월드컵북로","3130000101201600049","2017-01-02 20:58:58.0","2017-01-02 20:58:58.0","","20160069093","Y"
"8402","00288","리미니월드컵점","3130000","마포구","101","일반음식점","10103","경양식","박형식","01","위생등급제","2016-12-09","Y","Y","01","37.5682897045","126.8972707689","02-306-8176","240 (성산동 월드컵경기장 2층 일부)","1144031130181125","서울특별시 마포구 월드컵로","3130000101200700288","2017-01-02 20:58:27.0","2017-01-02 20:58:27.0","","20070069570","Y"
"8401","00186","(주)이랜드파크외식신촌그랜드마트(자연별곡피자몰)","3130000","마포구","101","일반음식점","10101","한식","박형식","01","위생등급제","2016-12-09","Y","Y","01","0","0","02-338-8054","94 56층 (노고산동 그랜드플라자)","1144030050571110","서울특별시 마포구 신촌로","3130000101201500186","2017-01-02 20:57:52.0","2017-01-02 20:57:52.0","","20150069355","Y"
"8400","00185","(주)이랜드파크(로운샤브샤브)","3130000","마포구","101","일반음식점","10101","한식","박형식","01","위생등급제","2016-12-09","Y","Y","01","37.5549931146","126.935998594","","94 4층 (노고산동 그랜드플라자)","1144030050571110","서울특별시 마포구 신촌로","3130000101201500185","2017-01-02 20:55:58.0","2017-01-02 20:55:58.0","","20150069354","Y"
"8399","00811","로운샤브샤브","3130000","마포구","101","일반음식점","10101","한식","박형식","01","위생등급제","2016-12-09","Y","Y","01","37.5564951854","126.9226336146","02-338-3900","153 (동교동 토로스쇼핑타워 지1층일부)","1144031130141121","서울특별시 마포구 양화로","3130000101201400811","2017-01-02 20:54:28.0","2017-01-02 20:54:28.0","","20140070430","Y"
"8008","00807","양촌리","3130000","마포구","101","일반음식점","10104","일식","이종은","01","위생등급제","2016-12-09","Y","Y","02","37.5402562115","126.9426870649","02-701-0455","304 (용강동)","1144031130231105","서울특별시 마포구 토정로","3130000101199900807","2016-12-23 15:34:24.0","2016-12-23 15:34:24.0","","19990070302","Y"
"8007","00123","이찌방","3130000","마포구","101","일반음식점","10104","일식","나영지","01","위생등급제","2016-12-09","Y","Y","03","37.5406955856","126.9420440306","02-701-1441","296 (용강동 지하1층)","1144031130231105","서울특별시 마포구 토정로","3130000101200900123","2016-12-23 15:31:48.0","2016-12-23 15:31:48.0","","20090069258","Y"
"8006","00269","해초섬마포역점","3130000","마포구","101","일반음식점","10104","일식","한선이","01","위생등급제","2016-12-09","Y","Y","02","37.5399836153","126.9454481327","02-718-8080","33 (도화동한화오벨리스크 지140)","1144021130011104","서울특별시 마포구 마포대로","3130000101200800269","2016-12-23 15:30:49.0","2016-12-23 15:30:49.0","","20080069515","Y"
"8005","07641","동경일식","3130000","마포구","101","일반음식점","10104","일식","이찬성","01","위생등급제","2016-12-09","Y","Y","03","37.5554991356","126.92060205","02-338-0785","6 1층동 (서교동)","1144041395211120","서울특별시 마포구 월드컵북로1길","3130000101199107641","2016-12-23 15:20:30.0","2016-12-23 15:20:30.0","","19910069135","Y"
"8004","00071","홍반장신의주찹쌀순대","3130000","마포구","101","일반음식점","10101","한식","홍인숙","01","위생등급제","2016-12-09","Y","Y","03","37.5644238354","126.9029535322","02-304-6465","192 2층 (성산동)","1144031130181125","서울특별시 마포구 월드컵로","3130000101201400071","2016-12-23 15:18:34.0","2016-12-23 15:18:34.0","","20140069137","Y"
"8002","00707","본가한양삼계탕","3130000","마포구","101","일반음식점","10101","한식","권영옥","01","위생등급제","2016-12-09","Y","Y","03","37.5668569137","126.9177013725","","93 (연남동 1층2층)","1144031130161124","서울특별시 마포구 연남로","3130000101201300707","2016-12-23 15:04:35.0","2016-12-23 15:04:35.0","","20130070489","Y"
"8001","00169","돈수백","3130000","마포구","101","일반음식점","10101","한식","이강일","01","위생등급제","2016-12-09","Y","Y","02","37.5489444722","126.9168157627","            ","45 지1층 B01호 (서교동)","1144041394301120","서울특별시 마포구 양화로6길","3130000101201400169","2016-12-23 15:03:47.0","2016-12-23 15:03:47.0","","20140069304","Y"
"8000","00207","(주)이랜드파크 외식 애슐리","3130000","마포구","101","일반음식점","10103","경양식","박형식","01","위생등급제","2016-12-09","Y","Y","01","37.55505951","126.9206930546","02-332-9020","129 (서교동 경남빌딩 지하1층)","1144031130141120","서울특별시 마포구 양화로","3130000101201400207","2016-12-23 15:00:28.0","2016-12-23 15:00:28.0","","20140069370","Y"
"7999","00101","합정오리농장","3130000","마포구","101","일반음식점","10101","한식","성숙창","01","위생등급제","2016-12-09","Y","Y","03","37.5500787419","126.9154248334","","58 1층 102103104105호 (서교동 명지한강빌드웰)","1144031130141120","서울특별시 마포구 양화로","3130000101201400101","2016-12-23 14:59:32.0","2016-12-23 14:59:32.0","","20140069194","Y"
"7998","00626","숭례문","3130000","마포구","101","일반음식점","10101","한식","박종옥","01","위생등급제","2016-12-09","Y","Y","02","37.5515012548","126.9139520503","02-326-5544","45 (서교동 1층 101호)","1144031130141120","서울특별시 마포구 양화로","3130000101201200626","2016-12-23 14:58:55.0","2016-12-23 14:58:55.0","","20120070253","Y"
"7997","00453","푸짐한왕뼈","3130000","마포구","101","일반음식점","10101","한식","임경자","01","위생등급제","2016-12-09","Y","Y","03","37.5769782576","126.8965388442","","43 (상암동 1층)","1144041393391127","서울특별시 마포구 성암로15길","3130000101201300453","2016-12-23 14:58:06.0","2016-12-23 14:58:06.0","","20130069975","Y"
"7996","00046","황제부대찌개","3130000","마포구","101","일반음식점","10101","한식","성명석","01","위생등급제","2016-12-09","Y","Y","02","37.5847278032","126.8858947212","02-3153-7227","330 B106호 (상암동)","1144031130121127","서울특별시 마포구 성암로","3130000101201400046","2016-12-23 14:57:16.0","2016-12-23 14:57:16.0","","20140069093","Y"
"7995","00618","소문난쭈꾸미마포본점","3130000","마포구","101","일반음식점","10101","한식","이경수","01","위생등급제","2016-12-09","Y","Y","02","37.5412899869","126.9493169774","02-701-7362","15 (도화동 1층)","1144041392641104","서울특별시 마포구 새창로2길","3130000101199100618","2016-12-23 14:56:28.0","2016-12-23 14:56:28.0","","19910069357","Y"
"7994","00545","청대문집","3130000","마포구","101","일반음식점","10101","한식","방선주","01","위생등급제","2016-12-09","Y","Y","03","37.5561387779","126.9421995706","","101 1층 (노고산동)","1144041392301110","서울특별시 마포구 백범로1길","3130000101201300545","2016-12-23 14:55:16.0","2016-12-23 14:55:16.0","","20130070161","Y"
"7993","00570","채움한정식","3130000","마포구","101","일반음식점","10101","한식","안효원","01","위생등급제","2016-12-09","Y","Y","03","37.5441066775","126.9541309986","","205 (신공덕동 펜트라우스 101동 지하2층 B230호)","1144030050161103","서울특별시 마포구 백범로","3130000101201300570","2016-12-23 14:54:26.0","2016-12-23 14:54:26.0","","20130070214","Y"
"7992","02301","메이찬 COOK","3130000","마포구","101","일반음식점","10102","중국식","황석명","01","위생등급제","2016-12-09","Y","Y","02","37.5543741962","126.9378098708","02-0715-8550","12 (노고산동 12층)","1144041392301110","서울특별시 마포구 백범로1길","3130000101197702301","2016-12-23 14:53:38.0","2016-12-23 14:53:38.0","","19770069028","Y"
